colony,date,ant_id,x,y,file_name,ant_type
N13,8/13/12,133,974.93038,215.436709,5641,2
N13,8/13/12,133,994.677215,195.689873,5628,2
N13,8/13/12,133,1006.82911,189.613924,5625,2
N13,8/13/12,133,990.120253,223.031646,5610,2
N13,8/13/12,133,950.626582,223.031646,5587,2
N13,8/13/12,133,944.550633,259.487342,5580,2
N13,8/13/12,133,977.968354,257.968354,5575,2
N13,8/13/12,133,967.335443,295.943038,5573,2
N13,8/13/12,147,712.14557,385.563291,8325,2
N13,8/13/12,147,639.234177,485.816456,8298,2
N13,8/13/12,147,604.297468,520.753165,8265,2
N13,8/13/12,147,584.550633,540.5,8259,2
N13,8/13/12,147,616.449367,549.613924,8253,2
N13,8/13/12,147,520.753165,687.841772,8215,2
N13,8/13/12,147,713.664557,768.348101,8124,2
N13,8/13/12,147,706.06962,721.259494,8078,2
N13,8/13/12,147,722.778481,703.031646,8070,2
N13,8/13/12,147,657.462025,551.132911,7987,2
N13,8/13/12,147,651.386076,423.537975,7944,2
N13,8/13/12,147,636.196203,384.044304,7919,2
N13,8/13/12,147,669.613924,333.917722,7900,2
N13,8/13/12,147,634.677215,333.917722,7887,2
N13,8/13/12,147,608.85443,323.28481,7883,2
N13,8/13/12,147,631.639241,309.613924,7882,2
N13,8/13/12,147,554.170886,262.525316,7867,2
N13,8/13/12,147,693.917722,224.550633,7787,2
N13,8/13/12,147,798.727848,122.778481,7763,2
N13,8/13/12,147,867.082278,207.841772,7736,2
N13,8/13/12,147,870.120253,226.06962,7733,2
N13,8/13/12,147,1000.75317,174.424051,7709,2
N13,8/13/12,147,1079.74051,241.259494,7690,2
N13,8/13/12,147,1087.33544,308.094937,7682,2
N13,8/13/12,147,1138.98101,270.120253,7652,2
N13,8/13/12,147,1120.75317,283.791139,7641,2
N13,8/14/12,1,464.443662,613.176056,1438,1
N13,8/14/12,1,476.274648,611.485915,1433,1
N13,8/14/12,1,506.697183,521.908451,1404,1
N13,8/14/12,1,513.457746,526.978873,1377,1
N13,8/14/12,1,596.274648,489.795775,1337,1
N13,8/14/12,1,616.556338,457.683099,1322,1
N13,8/14/12,1,638.528169,467.823944,1318,1
N13,8/14/12,1,626.697183,454.302817,1267,1
N13,8/14/12,1,621.626761,476.274648,1240,1
N13,8/14/12,1,641.908451,452.612676,1221,1
N13,8/14/12,2,486.415493,237.964789,1380,1
N13,8/14/12,2,625.007042,357.964789,1202,1
N13,8/14/12,2,665.570423,371.485915,1118,1
N13,8/14/12,2,679.091549,385.007042,1107,1
N13,8/14/12,2,635.147887,398.528169,1080,1
N13,8/14/12,2,648.669014,412.049296,1074,1
N13,8/14/12,3,452.314947,855.660142,2112,1
N13,8/14/12,3,484.770463,826.620996,2085,1
N13,8/14/12,3,604.343416,758.293594,2057,1
N13,8/14/12,3,599.218861,742.919929,2044,1
N13,8/14/12,3,694.877224,713.880783,2014,1
N13,8/14/12,3,682.919929,703.631673,1949,1
N13,8/14/12,3,727.33274,467.902135,1652,1
N13,8/14/12,3,667.546263,389.325623,1604,1
N13,8/14/12,3,655.588968,408.115658,1591,1
N13,8/14/12,3,614.592527,437.154804,1553,1
N13,8/14/12,3,594.094306,433.738434,1526,1
N13,8/14/12,3,592.386121,418.364769,1519,1
N13,8/14/12,3,544.55694,421.781139,1509,1
N13,8/14/12,4,469.396797,546.478648,1370,1
N13,8/14/12,4,489.895018,539.645907,1359,1
N13,8/14/12,4,493.311388,589.183274,1295,1
N13,8/14/12,4,525.766904,601.140569,1276,1
N13,8/14/12,4,508.685053,563.560498,1231,1
N13,8/14/12,4,566.763345,558.435943,1203,1
N13,8/14/12,4,527.475089,507.190391,1185,1
N13,8/14/12,4,590.677936,447.403915,1118,1
N13,8/14/12,4,568.47153,389.325623,1101,1
N13,8/14/12,4,626.549822,391.033808,1050,1
N13,8/14/12,4,621.425267,385.909253,985,1
N13,8/14/12,4,672.670819,428.613879,955,1
N13,8/14/12,5,466.985014,584.968665,5107,1
N13,8/14/12,5,514.069482,550.091281,5099,1
N13,8/14/12,5,543.715259,516.957766,5088,1
N13,8/14/12,5,576.848774,417.557221,5040,1
N13,8/14/12,5,594.287466,445.459128,5017,1
N13,8/14/12,5,550.690736,429.764305,5010,1
N13,8/14/12,6,465.241144,686.113079,3197,1
N13,8/14/12,6,479.192098,668.674387,3195,1
N13,8/14/12,6,498.374659,694.832425,3189,1
N13,8/14/12,6,514.069482,677.393733,3185,1
N13,8/14/12,7,466.985014,612.870572,5564,1
N13,8/14/12,7,514.069482,673.905995,5541,1
N13,8/14/12,7,559.410082,646.004087,5480,1
N13,8/14/12,7,575.104905,661.69891,5445,1
N13,8/14/12,7,650.091281,682.625341,5421,1
N13,8/14/12,7,629.16485,670.418256,5404,1
N13,8/14/12,7,552.434605,720.990463,5286,1
N13,8/14/12,7,543.715259,691.344687,5233,1
N13,8/14/12,8,465.566667,645.46,5636,1
N13,8/14/12,8,607.22,534.526667,5580,1
N13,8/14/12,8,610.633333,527.7,5569,1
N13,8/14/12,8,600.393333,529.406667,5564,1
N13,8/14/12,8,525.3,515.753333,5520,1
N13,8/14/12,8,518.473333,527.7,5517,1
N13,8/14/12,9,474.1,469.673333,6817,1
N13,8/14/12,9,489.46,456.02,6810,1
N13,8/14/12,9,547.486667,408.233333,6787,1
N13,8/14/12,9,550.9,391.166667,6784,1
N13,8/14/12,9,569.673333,420.18,6757,1
N13,8/14/12,9,608.926667,452.606667,6744,1
N13,8/14/12,9,581.62,478.206667,6738,1
N13,8/14/12,9,581.62,505.513333,6725,1
N13,8/14/12,9,590.153333,522.58,6712,1
N13,8/14/12,9,614.046667,544.766667,6705,1
N13,8/14/12,9,610.633333,481.62,6682,1
N13,8/14/12,9,644.766667,452.606667,6674,1
N13,8/14/12,10,465.566667,693.246667,6745,1
N13,8/14/12,10,494.58,676.18,6733,1
N13,8/14/12,10,501.406667,698.366667,6726,1
N13,8/14/12,10,538.953333,715.433333,6710,1
N13,8/14/12,10,545.78,691.54,6659,1
N13,8/14/12,131,651.386076,431.132911,259,2
N13,8/14/12,131,624.044304,426.575949,265,2
N13,8/14/12,131,554.170886,394.677215,316,2
N13,8/14/12,131,534.424051,349.107595,390,2
N13,8/14/12,131,522.272152,396.196203,409,2
N13,8/14/12,131,478.221519,441.765823,525,2
N13,8/14/12,131,505.563291,484.297468,569,2
N13,8/14/12,131,513.158228,472.14557,645,2
N13,8/14/12,134,528.348101,348.348101,1131,2
N13,8/14/12,134,488.85443,321.006329,1218,2
N13,8/14/12,134,497.968354,299.740506,1308,2
N13,8/14/12,134,520.753165,284.550633,1365,2
N13,8/14/12,134,532.905063,325.563291,1420,2
N13,8/14/12,135,528.348101,360.5,1434,2
N13,8/14/12,135,531.386076,369.613924,1453,2
N13,8/14/12,135,523.791139,412.14557,1542,2
N13,8/14/12,135,552.651899,427.335443,1577,2
N13,8/14/12,135,543.537975,439.487342,1581,2
N13,8/14/12,135,551.132911,441.006329,1617,2
N13,8/14/12,135,616.449367,447.082278,1642,2
N13,8/14/12,135,622.525316,415.183544,1660,2
N13,8/14/12,135,642.272152,445.563291,1672,2
N13,8/14/12,135,654.424051,442.525316,1705,2
N13,8/14/12,136,657.462025,439.487342,6038,2
N13,8/14/12,136,631.639241,439.487342,6016,2
N13,8/14/12,136,593.664557,437.968354,5999,2
N13,8/14/12,136,651.386076,444.044304,5983,2
N13,8/14/12,136,619.487342,744.803797,5879,2
N13,8/14/12,136,578.474684,711.386076,5829,2
N13,8/14/12,136,557.208861,722.018987,5784,2
N13,8/14/12,136,511.639241,720.5,5763,2
N13,8/14/12,136,482.778481,759.993671,5736,2
N13,8/14/12,136,361.259494,834.424051,5690,2
N13,8/14/12,136,291.386076,793.411392,5567,2
N13,8/14/12,136,282.272152,741.765823,5537,2
N13,8/14/12,136,385.563291,706.829114,5374,2
N13,8/14/12,136,400.753165,708.348101,5367,2
N13,8/14/12,136,406.829114,685.563291,5347,2
N13,8/14/12,136,377.968354,655.183544,5300,2
N13,8/14/12,136,429.613924,659.740506,5269,2
N13,8/14/12,136,493.411392,644.550633,5213,2
N13,8/14/12,136,545.056962,653.664557,5141,2
N13,8/14/12,136,557.208861,621.765823,5128,2
N13,8/14/12,136,514.677215,548.85443,5099,2
N13,8/14/12,136,551.132911,533.664557,5059,2
N13,8/14/12,136,511.639241,504.803797,5032,2
N13,8/14/12,136,510.120253,418.221519,4820,2
N13,8/14/12,136,494.93038,398.474684,4781,2
N13,8/14/12,136,526.829114,362.018987,4659,2
N13,8/14/12,136,532.905063,345.310127,4615,2
N13,8/14/12,137,546.575949,406.06962,8370,2
N13,8/14/12,137,551.132911,409.107595,8335,2
N13,8/14/12,137,537.462025,363.537975,8312,2
N13,8/14/12,137,545.056962,349.867089,8293,2
N13,8/14/12,137,538.981013,340.753165,8236,2
N13,8/15/12,1,1248.04502,332.120853,4315,1
N13,8/15/12,1,1235.30569,348.5,4306,1
N13,8/15/12,1,1144.31043,543.229858,4173,1
N13,8/15/12,2,1186.16825,303.00237,4116,1
N13,8/15/12,2,1131.57109,492.272512,3989,1
N13,8/15/12,2,1102.45261,501.372038,3980,1
N13,8/15/12,2,1084.25356,414.016588,3969,1
N13,8/15/12,2,1120.65166,408.556872,3964,1
N13,8/15/12,2,1117.01185,404.917062,3958,1
N13,8/15/12,2,1102.45261,381.258294,3938,1
N13,8/15/12,2,1078.79384,386.718009,3919,1
N13,8/15/12,2,1126.11137,495.912322,3894,1
N13,8/15/12,3,1186.16825,281.163507,4766,1
N13,8/15/12,3,1055.13507,323.021327,4740,1
N13,8/15/12,3,1140.67062,372.158768,4724,1
N13,8/15/12,3,1109.73223,434.035545,4706,1
N13,8/15/12,3,1095.17299,452.234597,4701,1
N13,8/15/12,3,1124.29147,463.154028,4697,1
N13,8/15/12,3,1122.47156,495.912322,4681,1
N13,8/15/12,4,1195.26777,364.879147,6037,1
N13,8/15/12,4,1173.42891,375.798578,6027,1
N13,8/15/12,4,1146.13033,392.177725,6010,1
N13,8/15/12,4,1151.59005,439.495261,5990,1
N13,8/15/12,4,1160.68957,459.514218,5983,1
N13,8/15/12,4,1138.85071,490.452607,5969,1
N13,8/15/12,5,1193.45868,328.070248,5722,1
N13,8/15/12,5,1197.02893,315.57438,5718,1
N13,8/15/12,5,1161.32645,340.566116,5705,1
N13,8/15/12,5,1123.83884,347.706612,5687,1
N13,8/15/12,5,1107.77273,347.706612,5683,1
N13,8/15/12,5,1054.21901,406.615702,5642,1
N13,8/15/12,5,1130.97934,511.938017,5530,1
N13,8/15/12,6,1197.02893,663.673554,4331,1
N13,8/15/12,6,1186.31818,663.673554,4312,1
N13,8/15/12,6,1168.46694,686.880165,4257,1
N13,8/15/12,6,1155.97107,658.318182,4239,1
N13,8/15/12,6,1123.83884,622.615702,4199,1
N13,8/15/12,6,1130.97934,619.045455,4169,1
N13,8/15/12,6,1107.77273,611.904959,4156,1
N13,8/15/12,6,1093.49174,595.838843,4144,1
N13,8/15/12,6,1095.27686,574.417355,4105,1
N13,8/15/12,6,1118.48347,572.632231,4046,1
N13,8/15/12,7,1186.31818,324.5,5206,1
N13,8/15/12,7,1172.03719,320.929752,5198,1
N13,8/15/12,7,1198.81405,349.491736,5182,1
N13,8/15/12,7,1179.17769,395.904959,5156,1
N13,8/15/12,7,1155.97107,453.028926,5142,1
N13,8/15/12,7,1107.77273,485.161157,5117,1
N13,8/15/12,7,1066.71488,549.42562,5092,1
N13,8/15/12,7,1088.13636,577.987603,5083,1
N13,8/15/12,7,1148.83058,619.045455,5041,1
N13,8/15/12,7,1118.48347,669.028926,4997,1
N13,8/15/12,8,1197.98691,244.58377,4362,1
N13,8/15/12,8,1220.60471,301.128272,4332,1
N13,8/15/12,8,1190.44764,314.32199,4326,1
N13,8/15/12,8,1190.44764,361.442408,4312,1
N13,8/15/12,8,1197.98691,429.295812,4299,1
N13,8/15/12,8,1132.01833,527.306283,4214,1
N13,8/15/12,8,1126.36387,593.274869,4182,1
N13,8/15/12,8,1145.21204,625.316754,4128,1
N13,8/15/12,8,1137.67278,649.819372,4122,1
N13,8/15/12,8,1122.59424,661.128272,4106,1
N13,8/15/12,9,1209.86877,471.430233,6359,1
N13,8/15/12,9,1200.89867,496.546512,6353,1
N13,8/15/12,9,1175.78239,491.164452,6347,1
N13,8/15/12,9,1156.04817,519.868771,6341,1
N13,8/15/12,9,1125.54983,600.599668,6315,1
N13,8/15/12,9,1123.75581,634.686047,6287,1
N13,8/15/12,9,1148.87209,654.420266,6278,1
N13,8/15/12,9,1121.96179,663.390365,6269,1
N13,8/15/12,10,1220.63289,229.237542,7839,1
N13,8/15/12,10,1165.01827,231.031561,7823,1
N13,8/15/12,10,1200.89867,256.147841,7807,1
N13,8/15/12,10,1197.31063,288.440199,7793,1
N13,8/15/12,10,1197.31063,313.556478,7772,1
N13,8/15/12,10,1186.54651,329.702658,7738,1
N13,8/15/12,10,1197.31063,410.433555,7711,1
N13,8/15/12,10,1184.75249,440.931894,7692,1
N13,8/15/12,10,1172.19435,464.254153,7673,1
N13,8/15/12,10,1123.75581,609.569767,7614,1
N13,8/15/12,10,1145.28405,598.805648,7582,1
N13,8/15/12,10,1173.98837,634.686047,7572,1
N13,8/15/12,10,1118.37375,656.214286,7557,1
N13,8/15/12,10,1111.19767,675.948505,7552,1
N13,8/15/12,100,1116.23034,660.5,1325,2
N13,8/15/12,100,1139.15169,556.679775,1204,2
N13,8/15/12,100,1129.71348,489.264045,1120,2
N13,8/15/12,100,993.533708,493.308989,1020,2
N13,8/15/12,100,1005.66854,506.792135,1008,2
N13,8/15/12,100,992.185393,504.095506,986,2
N13,8/15/12,100,1027.24157,545.893258,926,2
N13,8/15/12,100,1043.42135,533.758427,885,2
N13,8/15/12,100,1127.01685,454.207865,807,2
N13,8/15/12,100,1145.89326,491.960674,789,2
N13,8/15/12,101,1127.01685,691.511236,2586,2
N13,8/15/12,101,1155.33146,647.016854,2524,2
N13,8/15/12,101,1143.19663,624.095506,2486,2
N13,8/15/12,101,1108.14045,655.106742,2347,2
N13,8/15/12,102,1144.54494,489.264045,8779,2
N13,8/15/12,102,1182.29775,382.747191,8692,2
N13,8/15/12,102,1170.16292,630.837079,8252,2
N13,8/15/12,102,1144.54494,497.353933,8497,2
N13,8/15/12,102,1143.19663,606.567416,8292,2
N13,8/15/12,102,1120.27528,655.106742,8218,2
N13,8/15/12,103,1059.60112,657.803371,2923,2
N13,8/15/12,103,1033.98315,621.398876,2874,2
N13,8/15/12,103,1069.03933,638.926966,2846,2
N13,8/15/12,103,1109.48876,648.365169,2814,2
N13,8/15/12,103,1127.01685,665.893258,2799,2
N13,8/15/12,104,1067.69101,649.713483,6326,2
N13,8/15/12,104,1078.47753,647.016854,6299,2
N13,8/15/12,104,1081.17416,595.780899,6270,2
N13,8/15/12,104,1042.07303,580.949438,6199,2
N13,8/15/12,104,1116.23034,621.398876,6155,2
N13,8/15/12,104,1112.18539,671.286517,6095,2
